order_id,customer_id,customer_name,product_id,product_name,product_category_main,product_category_sub,         product_category_sub_sub,payment_type,qty,price,datetime,country,city,e-commerce_website_name,payment_tnx_success,failure_reason
5957905,688460,  Dontae OHara,303757113, Aromatherapy Car Air Freshener Llama,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,7,1.5, 2021-12-17 15:46:51,  Ireland,  Cork, Tesco, Y, 
5957906,170931,  Siddie Purdy,285281472,15W40 Mineral Oil 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,9,10, 2021-12-06 14:05:31,  Hungary,  Budapest, Mediamarkt, Y, 
5957907,642687,  Domonique Senger,259073458, Little Tree Black Ice,  Home & Ents ,  DIY & Car Care ,  Car Care, Electronic,9,1.5, 2021-12-13 16:15:34,  Ireland,  Cork, Amazon, Y, 
5957908,945324,  Dahlia Koss,290364570, Castrol Edge 5W-30 1L,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,10,16, 2021-07-02 10:17:56,  Ireland,  Cork, Tesco, Y, 
5957909,435592,  Brandie Daugherty,287525732, Simoniz Matte Dashboard Wipes 20 Pack,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,2,3, 2021-12-25 13:53:17,  UK,  Chelmsford, Amazon, Y, 
5957910,388928,  Darron Stehr,276344798,Pearlised Black Balloons 10 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,6,1.25, 2021-11-02 15:37:48,  UK,  Chathom, Tesco, Y, 
5957911,120062,  Nelie Harber,297347325, Gorilla Tape Handy Roll 9Mtr,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,3, 2021-07-18 19:01:57,  UK,  Chelmsford, Tesco, Y, 
5957912,440704,  Reynaldo Jacobi,287525815, Simoniz Glass Wipes 20 Pack,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,2,3, 2021-10-09 12:38:48,  Ireland,  Dublin, Tesco, Y, 
5957913,779093,  Kamren Wehner,297581006, Command Large Canvas Hanger,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,3.5, 2021-11-20 18:08:04,  UK,  Chelmsford, Tesco, Y, 
5957914,910329,  Shea OHara,297347354, Command Decorate Clip Value Pack 40 Clips 48 Strips,  Home & Ents ,  DIY & Car Care ,  DIY, Card,3,5.5, 2021-02-13 18:52:58,  Hungary,  Gyor, Tesco, Y, 
5957915,910329,  Shea OHara,297347354, Command Decorate Clip Value Pack 40 Clips 48 Strips,  Home & Ents ,  DIY & Car Care ,  DIY, Card,3,5.5, 2021-02-13 18:52:58,  Hungary,  Gyor, Tesco, Y, 
5957916,56494,  Chelsie Ward,305251472, Skinny Tan Moisture Mousse Express 150Ml,  Health & Beauty ,  Body Skincare ,  Fake Tan, Wallet,1,28, 2021-12-10 08:21:38,  UK,  Chathom, Amazon, Y, 
5957917,781246,  Aylin Oberbrunner,305251472, Skinny Tan Moisture Mousse Express 150Ml,  Health & Beauty ,  Body Skincare ,  Fake Tan, Wallet,1,28, 2021-11-09 10:46:00,  Ireland,  Galway, Tesco, Y, 
5957918,613276,  Eston Harris,281384610,Age 30 Balloons 6 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Wallet,3,1.5, 2021-12-27 09:54:28,  UK,  Chathom, Tesco, Y, 
5957919,45026,  Wendy Schuster,305719778, Jml Handy Brite,  Home & Ents ,  DIY & Car Care ,  DIY, Wallet,1,9.99, 2021-11-27 17:12:17,  Czech Republic,  Czechia, bazos, Y, 
5957920,74126,  Brielle Cruickshank,308121967, Pink Balloon Arch 60 Balloons,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Wallet,2,10, 2021-12-15 19:40:36,  Hungary,  Gyor, Mediamarkt, Y, 
5957921,74126,  Brielle Cruickshank,308121967, Pink Balloon Arch 60 Balloons,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Wallet,2,10, 2021-12-15 19:40:36,  Hungary,  Gyor, Mediamarkt, Y, 
5957922,325667,  Sebastian Dickinson,287006981,Wood Preserver & Fence Care Brush,  Home & Ents ,  DIY & Car Care ,  DIY, Card,1,0.65, 2021-11-11 16:10:03,  UK,  Chelmsford, Tesco, Y, 
5957923,434845,  Pate Durgan,276554941, Master Lock Excel 45Mm Padlock,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,10, 2021-10-05 09:41:43,  UK,  Chelmsford, Tesco, Y, 
5957924,292444,  Rey McGlynn,287525809, Simoniz Glass Cleaner Trigger 500Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,6,5, 2021-12-22 11:40:34,  UK,  London, Tesco, Y, 
5957925,292444,  Rey McGlynn,287525809, Simoniz Glass Cleaner Trigger 500Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,6,5, 2021-12-22 11:40:34,  UK,  London, Tesco, Y, 
5957926,864510,  Carlisle Corkery,301530315, Gorilla Heavy Duty Mounting Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,5, 2021-10-23 12:37:41,  UK,  Chathom, Tesco, Y, 
5957927,114143,  Kinsley Prohaska,278911124, Castrol Mag 10W/40 1L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,5,10, 2021-01-03 16:33:39,  Hungary,  Budapest, Tesco, Y, 
5957928,125197,  Benito Abernathy,306854241,Crystal Balloons 10 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,8,1.25, 2021-10-24 14:08:06,  UK,  London, Tesco, Y, 
5957929,125197,  Benito Abernathy,306854241,Crystal Balloons 10 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,8,1.25, 2021-10-24 14:08:06,  UK,  London, Tesco, Y, 
5957930,698965,  Brittanie Will,304727171, Unicorn Figure Balloon,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,2,4, 2021-07-05 10:35:00,  UK,  Chelmsford, Tesco, Y, 
5957931,267749,  Jayvon Predovic,295208102, Unibond Aero 360 Refill Lavender,  Home & Ents ,  DIY & Car Care ,  DIY, Card,3,8, 2021-06-03 20:09:05,  UK,  Chathom, Tesco, Y, 
5957932,30313,  Almus Gaylord,281079027,Jumbo Car Sponge,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,10,0.55, 2021-11-02 14:32:43,  UK,  London, Tesco, Y, 
5957933,30313,  Almus Gaylord,281079027,Jumbo Car Sponge,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,10,0.55, 2021-11-02 14:32:43,  UK,  London, Tesco, Y, 
5957934,815289,  Carlyle Hills,291585461, Unibond Sealant Re-New,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,8, 2021-03-26 09:12:36,  Ireland,  Dublin, Tesco, Y, 
5957935,902988,  Donita Hamill,300863118, Bondi Sands 1 Hour Express Foam 225Ml,  Health & Beauty ,  Body Skincare ,  Fake Tan, Wallet,10,18.99, 2021-12-21 18:20:59,  Ireland,  Dublin, Amazon, Y, 
5957936,467066,  Fitzgerald Effertz,297347331, Gorilla Clear Repair Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Card,7,8.5, 2021-11-07 20:28:25,  UK,  Chelmsford, Tesco, Y, 
5957937,996546,  Luc Kunze,295335705,Purpose Filler 330G Tube,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,2, 2021-10-06 11:02:24,  UK,  Accrington, Tesco, Y, 
5957938,386585,  Trudy Daugherty,295710307, Heineken 0.0 Alcohol Free Beer 4X330ml,  Drinks ,  Alcohol Free & Low Alcohol Drinks ,  Alcohol Free & Low Alcohol Beer & Cider, Card,4,3.5, 2021-12-21 10:56:40,  UK,  London, Tesco, N, Insufficient credit
5957939,386585,  Trudy Daugherty,295710307, Heineken 0.0 Alcohol Free Beer 4X330ml,  Drinks ,  Alcohol Free & Low Alcohol Drinks ,  Alcohol Free & Low Alcohol Beer & Cider, Card,4,3.5, 2021-12-21 10:56:40,  UK,  London, Tesco, N, Insufficient credit
5957940,890660,  Birtha Bednar,291585461, Unibond Sealant Re-New,  Home & Ents ,  DIY & Car Care ,  DIY, Card,6,8, 2021-02-08 13:52:21,  Ireland,  Dublin, Tesco, Y, 
5957941,405381,  Lawrance Hansen,295335671,Multi Purpose Silicon Sealant 300Ml,  Home & Ents ,  DIY & Car Care ,  DIY, Card,6,3, 2021-10-23 18:30:48,  Hungary,  Budapest, Amazon, Y, 
5957942,562409,  Johney Durgan,304356626, Crayons Party Bag 6 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,9,2, 2021-10-06 08:14:59,  UK,  Chathom, Tesco, Y, 
5957943,560889,  Tariq Koss,293097799,Carded New Car Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,6,1, 2021-01-11 18:40:51,  Slovakia,  Trencin, Tesco, Y, 
5957944,183291,  Alec Rau,305488059,Tyre And Bumper Shine 500Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,2,2, 2021-07-08 11:11:13,  UK,  Chelmsford, Tesco, Y, 
5957945,588661,  Jan Osinski,307737407, Assassins Creed Valhalla Xbox One Series X,  Home & Ents ,  Gaming- Books & DVDs ,  Gaming, Card,1,29, 2021-12-12 18:56:57,  UK,  London, Tesco, Y, 
5957946,588661,  Jan Osinski,307737407, Assassins Creed Valhalla Xbox One Series X,  Home & Ents ,  Gaming- Books & DVDs ,  Gaming, Card,1,29, 2021-12-12 18:56:57,  UK,  London, Tesco, Y, 
5957947,969260,  Mafalda Schaefer,300863118, Bondi Sands 1 Hour Express Foam 225Ml,  Health & Beauty ,  Body Skincare ,  Fake Tan, Card,6,18.99, 2021-03-13 19:48:33,  Czech Republic,  Brno, Tesco, Y, 
5957948,677256,  Audrina Wuckert,308386669, 20 Copper Wire Lights,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Wallet,3,4, 2021-12-06 19:36:22,  UK,  London, Amazon, Y, 
5957949,677256,  Audrina Wuckert,308386669, 20 Copper Wire Lights,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Wallet,3,4, 2021-12-06 19:36:22,  UK,  London, Amazon, Y, 
5957950,652391,  William Lehner,295335665,Decorating Caulk 300Ml,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,1.5, 2021-03-01 09:46:11,  Slovakia,  Trencin, Tesco, Y, 
5957951,125320,  Hartwell Cremin,298571322, Sterling Small Nails Large Set,  Home & Ents ,  DIY & Car Care ,  DIY, Card,2,2.5, 2021-10-08 18:23:30,  UK,  Chelmsford, Tesco, Y, 
5957952,511090,  Tambra Graham,291528616, Yankee Candle Midsummers Night Vent Car Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,10,5, 2021-04-04 12:54:29,  UK,  London, Tesco, N, Insufficient credit
5957953,511090,  Tambra Graham,291528616, Yankee Candle Midsummers Night Vent Car Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,10,5, 2021-04-04 12:54:29,  UK,  London, Tesco, N, Insufficient credit
5957954,936846,  Argie McDermott,305488071,Upholstery Cleaner 500Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,1,2, 2021-12-08 17:46:06,  UK,  Accrington, Amazon, Y, 
5957955,70654,  Jerica Reinger,285281472,15W40 Mineral Oil 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,7,10, 2021-03-19 16:35:34,  Ireland,  Dublin, Tesco, N, Insufficient credit
5957956,667009,  Ivah Flatley,287525769, Simoniz Leather Wipes 20 Pack,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,9,3, 2021-12-25 08:51:21,  UK,  London, Tesco, Y, 
5957957,667009,  Ivah Flatley,287525769, Simoniz Leather Wipes 20 Pack,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,9,3, 2021-12-25 08:51:21,  UK,  London, Tesco, Y, 
5957958,725858,  Rhea Hamill,291640753, Gorilla Epoxy 25Ml,  Home & Ents ,  DIY & Car Care ,  DIY, Card,3,5, 2021-11-21 13:21:52,  UK,  Chelmsford, Tesco, Y, 
5957959,129272,  Loring Toy,304344698, Pinata Stick And Mask,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Wallet,9,2, 2021-12-08 17:38:37,  Hungary,  Budapest, Mediamarkt, Y, 
5957960,540942,  Boyce Wunsch,304668659, Redex Pre-Mot Diesel 400Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,7,10, 2021-12-19 08:41:14,  UK,  London, Amazon, Y, 
5957961,540942,  Boyce Wunsch,304668659, Redex Pre-Mot Diesel 400Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,7,10, 2021-12-19 08:41:14,  UK,  London, Amazon, Y, 
5957962,899229,  Lynn Murphy,293178560,Microfibre Glass Cloth,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,3.5, 2021-07-02 14:24:29,  UK,  London, Tesco, Y, 
5957963,899229,  Lynn Murphy,293178560,Microfibre Glass Cloth,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,3.5, 2021-07-02 14:24:29,  UK,  London, Tesco, Y, 
5957964,809352,  Tandy Purdy,295208102, Unibond Aero 360 Refill Lavender,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,8, 2021-12-24 12:37:30,  UK,  London, Tesco, Y, 
5957965,809352,  Tandy Purdy,295208102, Unibond Aero 360 Refill Lavender,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,8, 2021-12-24 12:37:30,  UK,  London, Tesco, Y, 
5957966,798862,  Natalie Torp,304717868, Redex 10W-40 Part Synthetic 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,8,13, 2021-06-17 12:41:56,  UK,  London, Tesco, Y, 
5957967,798862,  Natalie Torp,304717868, Redex 10W-40 Part Synthetic 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,8,13, 2021-06-17 12:41:56,  UK,  London, Tesco, Y, 
5957968,820233,  Torrey Stoltenberg,305719778, Jml Handy Brite,  Home & Ents ,  DIY & Car Care ,  DIY, Card,3,9.99, 2021-11-17 16:04:22,  UK,  London, Tesco, N, Gateway error
5957969,820233,  Torrey Stoltenberg,305719778, Jml Handy Brite,  Home & Ents ,  DIY & Car Care ,  DIY, Card,3,9.99, 2021-11-17 16:04:22,  UK,  London, Tesco, N, Gateway error
5957970,298856,  Vassie Jakubowski,297347331, Gorilla Clear Repair Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Card,8,8.5, 2021-04-10 12:47:43,  Ireland,  Dublin, Tesco, Y, 
5957971,805068,  Kasie Roob,299153453, Wagtastic Treat Chicken Fillets 320G,  Pets ,  Dog Food & Accessories ,  Bulk Dog Food, Card,5,7.5, 2021-06-25 17:35:17,  UK,  London, Tesco, Y, 
5957972,805068,  Kasie Roob,299153453, Wagtastic Treat Chicken Fillets 320G,  Pets ,  Dog Food & Accessories ,  Bulk Dog Food, Card,5,7.5, 2021-06-25 17:35:17,  UK,  London, Tesco, Y, 
5957973,501444,  Yahaira Barton,289544372, Command Clear Utensil Hooks 3 Hook 4 Strips,  Home & Ents ,  DIY & Car Care ,  DIY, Wallet,3,2.5, 2021-12-20 13:34:00,  Ireland,  Limerick, Amazon, Y, 
5957974,644927,  Reubin Dicki,285281535,5W30 F. Synthetic Oil Bmw/Vx/Mb 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,7,12, 2021-12-05 18:15:14,  UK,  London, Amazon, Y, 
5957975,644927,  Reubin Dicki,285281535,5W30 F. Synthetic Oil Bmw/Vx/Mb 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,7,12, 2021-12-05 18:15:14,  UK,  London, Amazon, Y, 
5957976,779629,  Cleave Keebler,293097367,Universal Bulb Kit,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,7,5, 2021-12-19 17:45:02,  UK,  London, Tesco, Y, 
5957977,779629,  Cleave Keebler,293097367,Universal Bulb Kit,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,7,5, 2021-12-19 17:45:02,  UK,  London, Tesco, Y, 
5957978,56947,  Candyce McKenzie,288952175,Pink Balloons 15Pk,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,10,1, 2021-08-10 16:02:10,  Hungary,  Budapest, Amazon, Y, 
5957979,834652,  Romeo Konopelski,293146356,3Pc Microfibre Cloths 3 Pack,  Home & Ents ,  DIY & Car Care ,  DIY, Wallet,2,2, 2021-10-20 20:52:09,  Ireland,  Dublin, Tesco, Y, 
5957980,21345,  Taniyah Welch,278911124, Castrol Mag 10W/40 1L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,5,10, 2021-11-19 16:24:20,  UK,  Aberystwyth, Tesco, Y, 
5957981,572531,  Mildred Blanda,279669599, Command White Wire Hooks 2 Pack,  Home & Ents ,  DIY & Car Care ,  DIY, Card,4,3, 2021-03-10 11:50:30,  UK,  Chelmsford, Tesco, Y, 
5957982,951309,  Jan Cassin,290155655, Yankee Candle Clean Cotton Car Jar Car Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,2,5, 2021-06-08 17:48:25,  UK,  Chelmsford, Tesco, Y, 
5957983,764735,  Katlin Schuppe,301530315, Gorilla Heavy Duty Mounting Tape,  Home & Ents ,  DIY & Car Care ,  DIY, Electronic,6,5, 2021-12-10 15:39:52,  Czech Republic,  Czechia, bazos, Y, 
5957984,889637,  Kellie Weissnat,294775796,180Mm Combination Pliers,  Home & Ents ,  DIY & Car Care ,  DIY, Wallet,7,4, 2021-12-20 17:20:03,  Ireland,  Dublin, Amazon, Y, 
5957985,789947,  Frederica Kovacek,287525815, Simoniz Glass Wipes 20 Pack,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,9,3, 2021-06-11 16:44:12,  UK,  London, Tesco, Y, 
5957986,789947,  Frederica Kovacek,287525815, Simoniz Glass Wipes 20 Pack,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,9,3, 2021-06-11 16:44:12,  UK,  London, Tesco, Y, 
5957987,516175,  Austyn Anderson,294347059,Carded Fresh Linen Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,7,1, 2021-12-09 14:08:58,  Hungary,  Budapest, Mediamarkt, Y, 
5957988,77102,  Little Hayes,261841152,Loss Free Brush 2,  Home & Ents ,  DIY & Car Care ,  DIY, Card,9,2, 2021-01-23 11:43:58,  Hungary,  Budapest, Tesco, Y, 
5957989,859581,  Crete Ferry,303099678, Dragon Universal All Purpose Filler 1.5 Kilograms,  Home & Ents ,  DIY & Car Care ,  DIY, Electronic,9,4, 2021-12-16 19:44:50,  Czech Republic,  Czechia, bazos, Y, 
5957990,467836,  Demetrius Johnson,306854143,Unicorn Scratch Mask 6 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,10,2, 2021-04-23 08:16:52,  Czech Republic,  Brno, Tesco, Y, 
5957991,107227,  Sandie Lind,287006981,Wood Preserver & Fence Care Brush,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,0.65, 2021-08-01 10:52:39,  Hungary,  Budapest, Amazon, Y, 
5957992,720542,  Tressie Powlowski,308386653, Led Bottle Lights,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Wallet,7,4, 2021-11-02 15:36:17,  Ireland,  Limerick, Tesco, Y, 
5957993,188617,  Jasper Kshlerin,293178560,Microfibre Glass Cloth,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,3.5, 2021-07-07 19:21:00,  UK,  London, Tesco, N, Insufficient credit
5957994,188617,  Jasper Kshlerin,293178560,Microfibre Glass Cloth,  Home & Ents ,  DIY & Car Care ,  DIY, Card,5,3.5, 2021-07-07 19:21:00,  UK,  London, Tesco, N, Insufficient credit
5957995,758388,  Ethen Stroman,287525809, Simoniz Glass Cleaner Trigger 500Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,5,5, 2021-11-05 11:31:42,  UK,  Accrington, Tesco, Y, 
5957996,372062,  Pranav Rolfson,250090987, Jelly Belly Air Freshener Very Cherry,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,8,2.75, 2021-05-13 18:27:34,  Hungary,  Gyor, Tesco, Y, 
5957997,372062,  Pranav Rolfson,250090987, Jelly Belly Air Freshener Very Cherry,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,8,2.75, 2021-05-13 18:27:34,  Hungary,  Gyor, Tesco, Y, 
5957998,589612,  Rice Hayes,250126336,Numerical Candle 5,  Home & Ents ,  Party Decorations & Party Supplies ,  Birthday Candles, Card,4,0.6, 2021-12-12 08:18:46,  UK,  Chelmsford, Amazon, Y, 
5957999,373666,  Marita Ortiz,306854241,Crystal Balloons 10 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,8,1.25, 2021-11-06 19:48:05,  UK,  Chelmsford, Tesco, Y, 
5958000,640879,  Joesph Collier,305488007,Car Shampoo 1L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,7,1.5, 2021-02-13 13:25:56,  Hungary,  Budapest, Tesco, Y, 
5958001,23333,  Elouise Walsh,304199875, Princess Cone Hat,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,4,4, 2021-02-15 13:20:44,  Ireland,  Dublin, Tesco, Y, 
5958002,395722,  Marlen Heaney,304717897, Redex 5W-30 Peugeot & Citroen 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,8,16, 2021-12-09 14:37:07,  UK,  London, Aldi, Y, 
5958003,395722,  Marlen Heaney,304717897, Redex 5W-30 Peugeot & Citroen 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,8,16, 2021-12-09 14:37:07,  UK,  London, Aldi, Y, 
5958004,751729,  Elbridge Dickens,287525809, Simoniz Glass Cleaner Trigger 500Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,9,5, 2021-12-25 18:23:04,  UK,  London, Tesco, Y, 
5958005,751729,  Elbridge Dickens,287525809, Simoniz Glass Cleaner Trigger 500Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,9,5, 2021-12-25 18:23:04,  UK,  London, Tesco, Y, 
5958006,215541,  Kathleen Kemmer,307765379,Fun Animal Beach Towel,  Home & Ents ,  Bathroom Accessories & Towels ,  Towels, Card,9,4.8, 2021-08-02 12:45:56,  UK,  London, Tesco, Y, 
5958007,215541,  Kathleen Kemmer,307765379,Fun Animal Beach Towel,  Home & Ents ,  Bathroom Accessories & Towels ,  Towels, Card,9,4.8, 2021-08-02 12:45:56,  UK,  London, Tesco, Y, 
5958008,649146,  Sanjuanita Jakubowski,276554941, Master Lock Excel 45Mm Padlock,  Home & Ents ,  DIY & Car Care ,  DIY, Card,9,10, 2021-06-21 16:26:21,  UK,  London, Tesco, Y, 
5958009,649146,  Sanjuanita Jakubowski,276554941, Master Lock Excel 45Mm Padlock,  Home & Ents ,  DIY & Car Care ,  DIY, Card,9,10, 2021-06-21 16:26:21,  UK,  London, Tesco, Y, 
5958010,943464,  Aspen Sipes,287525815, Simoniz Glass Wipes 20 Pack,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,9,3, 2021-12-27 15:05:49,  UK,  London, Amazon, Y, 
5958011,943464,  Aspen Sipes,287525815, Simoniz Glass Wipes 20 Pack,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,9,3, 2021-12-27 15:05:49,  UK,  London, Amazon, Y, 
5958012,980266,  Marni Kub,308931158, Fox & Ivy Chantilly Dipping Bowl,  Home & Ents ,  Cooking & Dining ,  Tableware, Card,6,2.5, 2021-11-04 16:37:15,  Ireland,  Limerick, Tesco, Y, 
5958013,984353,  Vernita Thiel,291528576, Yankee Candle Fluffy Towel Car Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,3,2.5, 2021-03-25 13:12:20,  Ireland,  Dublin, Tesco, Y, 
5958014,616091,  Jerimiah Schmidt,305488042,Wheel Cleaner 500Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,4,2, 2021-12-03 08:22:54,  UK,  London, Tesco, Y, 
5958015,616091,  Jerimiah Schmidt,305488042,Wheel Cleaner 500Ml,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,4,2, 2021-12-03 08:22:54,  UK,  London, Tesco, Y, 
5958016,181801,  Tari Jakubowski,259422708,Birthday Girl Balloons 10 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Electronic,8,1.25, 2021-12-24 08:28:08,  UK,  Chathom, Aldi, Y, 
5958017,166147,  Willam Ankunding,276554941, Master Lock Excel 45Mm Padlock,  Home & Ents ,  DIY & Car Care ,  DIY, Card,6,10, 2021-01-13 10:18:26,  Hungary,  Debrecen, Tesco, Y, 
5958018,508068,  Braiden Tillman,307140744, Dr. Oetker Red Velvet Cake Mix 425G,  Food Cupboard ,  Home Baking ,  Ready Made Mixes, Card,5,2, 2021-11-06 17:29:44,  UK,  London, Tesco, Y, 
5958019,508068,  Braiden Tillman,307140744, Dr. Oetker Red Velvet Cake Mix 425G,  Food Cupboard ,  Home Baking ,  Ready Made Mixes, Card,5,2, 2021-11-06 17:29:44,  UK,  London, Tesco, Y, 
5958020,419204,  Efren Altenwerth,302200503, Aromatherapy Ventis Bottle Cherry Air Freshener,  Home & Ents ,  DIY & Car Care ,  Car Care, Wallet,4,2.5, 2021-10-18 14:05:03,  Ireland,  Galway, Tesco, Y, 
5958021,248525,  Florida Shields,295335665,Decorating Caulk 300Ml,  Home & Ents ,  DIY & Car Care ,  DIY, Card,1,1.5, 2021-11-18 17:55:30,  UK,  London, Tesco, Y, 
5958022,248525,  Florida Shields,295335665,Decorating Caulk 300Ml,  Home & Ents ,  DIY & Car Care ,  DIY, Card,1,1.5, 2021-11-18 17:55:30,  UK,  London, Tesco, Y, 
5958023,66997,  Liberty Schimmel,287525815, Simoniz Glass Wipes 20 Pack,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,4,3, 2021-10-12 20:31:58,  Ireland,  Limerick, Tesco, Y, 
5958024,978690,  Jena Carter,287778052,Y Peeler,  Home & Ents ,  Cooking & Dining ,  Kitchen Utensils, Card,8,1.5, 2021-11-20 14:59:27,  Hungary,  Budapest, Amazon, Y, 
5958025,691159,  Barb Senger,306854189, Sugar Rush Scented Cloud Sand,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,6,2, 2021-12-18 17:53:52,  UK,  London, Tesco, Y, 
5958026,691159,  Barb Senger,306854189, Sugar Rush Scented Cloud Sand,  Home & Ents ,  Party Decorations & Party Supplies ,  Party Accessories, Card,6,2, 2021-12-18 17:53:52,  UK,  London, Tesco, Y, 
5958027,664596,  Marion Lang,276554941, Master Lock Excel 45Mm Padlock,  Home & Ents ,  DIY & Car Care ,  DIY, Card,7,10, 2021-05-26 15:19:57,  Hungary,  Budapest, Tesco, Y, 
5958028,1416,  Rosemarie Gusikowski,285281495,10W40 Part Synthetic Oil 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,2,10, 2021-11-04 15:44:50,  UK,  London, Tesco, Y, 
5958029,1416,  Rosemarie Gusikowski,285281495,10W40 Part Synthetic Oil 2L,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,2,10, 2021-11-04 15:44:50,  UK,  London, Tesco, Y, 
5958030,766608,  Corene Grady,303757129, Aromatherapy Car Air Freshener Unicorn,  Home & Ents ,  DIY & Car Care ,  Car Care, Card,10,1.5, 2021-12-23 16:20:50,  UK,  Chathom, Tesco, Y, 
5958031,745569,  Caitlynn Kuvalis,281384604,Age 21 Balloons 6 Pack,  Home & Ents ,  Party Decorations & Party Supplies ,  Balloons, Card,1,1.5, 2021-10-22 13:22:25,  UK,  London, Tesco, N, Insufficient credit
